User Id,Event Dt,Revenue
688395865157,2019-07-06 10:54:36,4.99
330021319527,2019-07-06 18:35:56,4.99
339297493974,2019-07-06 03:27:00,4.99
673288854752,2019-07-06 14:53:40,4.99
784062965501,2019-07-06 19:35:00,4.99
743628202653,2019-07-06 17:02:19,4.99
134726461643,2019-07-07 15:58:50,4.99
434198630691,2019-07-07 09:19:34,4.99
692072441061,2019-07-07 04:07:21,4.99
184603779807,2019-07-07 17:39:09,4.99
375723120853,2019-07-07 05:32:08,4.99
083915658643,2019-07-07 21:19:42,4.99
115194764417,2019-07-07 19:12:56,4.99
011502629125,2019-07-07 17:34:12,4.99
109607464440,2019-07-07 11:09:02,4.99
281601769022,2019-07-07 21:36:42,4.99
183065719283,2019-07-07 04:50:00,4.99
611135863057,2019-07-07 17:49:08,4.99
820357040179,2019-07-07 00:18:48,4.99
291224583517,2019-07-07 04:24:44,4.99
483003915183,2019-07-07 23:53:01,4.99
815873312117,2019-07-07 18:22:28,4.99
061167592925,2019-07-07 01:59:37,4.99
503702240061,2019-07-07 21:43:57,4.99
019027779803,2019-07-07 06:46:53,4.99
115505537356,2019-07-07 09:12:22,4.99
339294553683,2019-07-07 13:53:44,4.99
949319972874,2019-07-07 22:18:49,4.99
914745447554,2019-07-07 22:59:35,4.99
547791710811,2019-07-07 10:24:27,4.99
220364789675,2019-07-07 17:05:44,4.99
344597882238,2019-07-07 23:50:25,4.99
698334935628,2019-07-07 21:03:21,4.99
290503631656,2019-07-07 12:10:16,4.99
532895013678,2019-07-07 19:05:52,4.99
500064014414,2019-07-07 07:19:36,4.99
493030266041,2019-07-07 13:49:42,49.99
823214825899,2019-07-07 10:16:32,4.99
350812046621,2019-07-07 23:37:49,4.99
383646572161,2019-07-07 16:44:28,4.99
417358962867,2019-07-07 20:26:55,4.99
348639771085,2019-07-07 08:26:00,4.99
255439430412,2019-07-07 03:08:01,4.99
156645678497,2019-07-07 02:54:54,4.99
918615349887,2019-07-07 10:25:22,4.99
796083483287,2019-07-07 11:03:55,4.99
806667606863,2019-07-07 18:38:41,4.99
554933695160,2019-07-07 22:26:04,4.99
721697784087,2019-07-07 18:34:58,4.99
417418689158,2019-07-07 13:32:22,19.99
598525485108,2019-07-07 23:16:40,4.99
153464673840,2019-07-07 08:19:25,4.99
105789400991,2019-07-07 23:35:14,4.99
307947492000,2019-07-07 20:28:39,4.99
314611326939,2019-07-07 20:35:59,4.99
698591326848,2019-07-07 15:00:33,4.99
069231867367,2019-07-07 03:46:11,4.99
894191402163,2019-07-07 22:25:08,4.99
412929848152,2019-07-07 03:21:55,4.99
870475483848,2019-07-07 14:24:25,4.99
692397051879,2019-07-07 15:19:47,4.99
145365512171,2019-07-07 00:31:26,4.99
149552492552,2019-07-07 18:06:25,4.99
509360079998,2019-07-07 12:59:27,4.99
511913030942,2019-07-07 15:48:16,4.99
735946822269,2019-07-07 00:46:57,4.99
252464879533,2019-07-07 10:31:29,4.99
959734070961,2019-07-07 19:05:32,4.99
183759203319,2019-07-07 13:36:27,4.99
115057549033,2019-07-07 19:14:22,4.99
359420028503,2019-07-07 04:41:21,4.99
160348205839,2019-07-07 21:32:20,4.99
224132396052,2019-07-07 16:54:00,4.99
313923984476,2019-07-07 09:21:57,4.99
126646138098,2019-07-07 14:06:57,4.99
821720307609,2019-07-07 19:09:37,4.99
137122779906,2019-07-07 07:28:59,4.99
386134185717,2019-07-07 02:57:02,4.99
344460781013,2019-07-07 04:09:48,4.99
236807195086,2019-07-07 10:04:52,4.99
052317316361,2019-07-07 22:03:20,4.99
000785077127,2019-07-07 22:59:55,4.99
858519483068,2019-07-07 16:20:17,5.99
567932324289,2019-07-07 07:03:46,4.99
947228956990,2019-07-07 10:38:48,4.99
736582686001,2019-07-07 17:26:11,4.99
429885295024,2019-07-07 17:59:00,4.99
363632926006,2019-07-07 10:17:01,4.99
422770967989,2019-07-07 04:24:25,4.99
175286924260,2019-07-07 14:21:40,4.99
613963592729,2019-07-07 19:54:16,4.99
358604820063,2019-07-07 23:25:20,4.99
842277190115,2019-07-07 15:47:40,4.99
598604232946,2019-07-07 06:25:05,4.99
952458209902,2019-07-07 04:37:25,4.99
356187385420,2019-07-07 09:49:55,4.99
573471957544,2019-07-07 18:06:41,4.99
842052040339,2019-07-07 09:01:32,4.99
495664263944,2019-07-07 15:22:58,4.99
974673291038,2019-07-07 02:19:35,4.99
093579526537,2019-07-07 14:04:18,4.99
052092832719,2019-07-07 23:08:36,4.99
829699198466,2019-07-07 06:08:49,4.99
364994101985,2019-07-07 00:51:36,4.99
836061280835,2019-07-07 10:41:05,4.99
436227557586,2019-07-07 21:42:05,4.99
370354272785,2019-07-07 07:23:00,4.99
853999032914,2019-07-07 13:43:03,4.99
388931974670,2019-07-07 02:30:23,4.99
102394685659,2019-07-07 10:37:07,4.99
920713153308,2019-07-07 18:21:33,4.99
267033190867,2019-07-07 22:47:34,4.99
260555307341,2019-07-07 12:51:02,4.99
603486829777,2019-07-07 05:51:05,4.99
281188810850,2019-07-07 20:26:48,4.99
150492038752,2019-07-07 01:53:42,4.99
532895436782,2019-07-07 06:14:10,4.99
651094876126,2019-07-07 21:35:30,4.99
642375035115,2019-07-07 00:39:37,4.99
438993393528,2019-07-07 14:51:30,4.99
433160376727,2019-07-07 23:41:04,4.99
971284236917,2019-07-07 17:59:07,4.99
453762940875,2019-07-07 07:17:53,4.99
892217668592,2019-07-07 16:10:01,4.99
338142713541,2019-07-07 03:35:53,4.99
608017932047,2019-07-07 02:21:08,4.99
028014670303,2019-07-07 00:09:09,4.99
699867304993,2019-07-07 21:22:23,4.99
705441785280,2019-07-07 01:53:34,4.99
928156928124,2019-07-07 00:13:44,4.99
611927172244,2019-07-07 22:55:14,4.99
568511887977,2019-07-07 05:17:19,4.99
689466547220,2019-07-07 18:56:29,4.99
678638565794,2019-07-07 04:54:51,4.99
735945483133,2019-07-07 16:47:54,4.99
902752746742,2019-07-07 14:09:21,4.99
604024180156,2019-07-07 05:31:46,4.99
135758613552,2019-07-07 07:24:31,4.99
522355557622,2019-07-07 01:20:04,4.99
441074534019,2019-07-07 04:14:59,4.99
312925626802,2019-07-07 14:24:44,4.99
757186655566,2019-07-07 13:39:16,4.99
556821219885,2019-07-07 23:33:12,4.99
609360182011,2019-07-07 04:00:10,4.99
173055193804,2019-07-07 02:35:40,4.99
617749586166,2019-07-07 13:00:44,4.99
139854739825,2019-07-07 13:27:15,4.99
772552425958,2019-07-07 11:57:04,9.99
370817551739,2019-07-07 10:09:35,4.99
299242811308,2019-07-07 22:13:16,4.99
143621854172,2019-07-07 12:26:43,4.99
817270385571,2019-07-07 22:08:40,4.99
502016136699,2019-07-07 05:31:21,4.99
997134935977,2019-07-07 23:22:56,4.99
759113512925,2019-07-07 01:41:06,4.99
528906421072,2019-07-07 01:05:14,4.99
219217122520,2019-07-07 02:10:31,4.99
521252895063,2019-07-07 22:27:20,49.99
970089866489,2019-07-07 14:47:36,4.99
993028505173,2019-07-07 22:01:38,4.99
655764578517,2019-07-07 21:28:22,4.99
717867240752,2019-07-07 20:30:19,4.99
338600690061,2019-07-07 14:40:03,4.99
563020833314,2019-07-07 05:39:06,4.99
122647241128,2019-07-07 13:41:47,4.99
550347985813,2019-07-07 15:03:58,4.99
400326811150,2019-07-07 07:40:51,4.99
726944474955,2019-07-07 14:48:00,4.99
453331986233,2019-07-07 04:22:16,4.99
411303559447,2019-07-07 12:28:55,4.99
256704303268,2019-07-07 16:11:59,4.99
265478701989,2019-07-07 19:24:54,4.99
877913824028,2019-07-07 12:32:57,4.99
430157444364,2019-07-07 02:29:52,4.99
366095613733,2019-07-07 22:16:35,4.99
174361394180,2019-07-08 19:26:14,4.99
942514568034,2019-07-08 10:27:50,4.99
696998937855,2019-07-08 02:27:57,4.99
713229127683,2019-07-08 06:18:35,4.99
149608220723,2019-07-08 05:34:12,4.99
657044201276,2019-07-08 14:08:50,4.99
949777999443,2019-07-08 20:41:42,4.99
804304490399,2019-07-08 13:41:23,4.99
195680165505,2019-07-08 09:38:50,4.99
586391395648,2019-07-08 12:46:04,4.99
489084506771,2019-07-08 23:21:31,4.99
076257442997,2019-07-08 16:05:07,4.99
820909014233,2019-07-08 22:31:53,4.99
791898972406,2019-07-08 01:42:40,4.99
170668637792,2019-07-08 14:40:19,4.99
680317225380,2019-07-08 00:53:25,4.99
348499411450,2019-07-08 02:42:47,4.99
982372934904,2019-07-08 03:10:25,4.99
317422842833,2019-07-08 14:44:41,4.99
862901886340,2019-07-08 17:23:59,4.99
344597882238,2019-07-08 22:13:24,4.99
773098426187,2019-07-08 11:35:21,4.99
607755755857,2019-07-08 04:22:27,4.99
759965900663,2019-07-08 14:20:29,4.99
493030266041,2019-07-08 01:58:10,4.99
338276441244,2019-07-08 01:25:34,4.99
889090316616,2019-07-08 23:46:33,4.99
716675195949,2019-07-08 20:41:38,4.99
989725463969,2019-07-08 05:43:27,4.99
116850261191,2019-07-08 12:18:44,4.99
414895146996,2019-07-08 05:42:38,4.99
281870382635,2019-07-08 17:54:31,4.99
616322905263,2019-07-08 20:36:46,4.99
448476047447,2019-07-08 17:14:43,4.99
419200477125,2019-07-08 07:37:06,4.99
233148069893,2019-07-08 01:13:47,4.99
899520729036,2019-07-08 07:07:38,9.99
773614330913,2019-07-08 19:35:49,4.99
048911002508,2019-07-08 11:48:37,4.99
400368315006,2019-07-08 21:25:55,4.99
862830885437,2019-07-08 10:43:12,4.99
944050974159,2019-07-08 07:48:38,4.99
927060522049,2019-07-08 15:18:32,4.99
481887345354,2019-07-08 06:02:29,4.99
986416907238,2019-07-08 23:33:53,4.99
816582179487,2019-07-08 23:37:18,4.99
806667606863,2019-07-08 03:30:41,4.99
165357431137,2019-07-08 21:08:35,4.99
549957324327,2019-07-08 10:46:54,4.99
342672318494,2019-07-08 15:52:55,19.99
372988628215,2019-07-08 17:38:21,4.99
046877935570,2019-07-08 19:16:20,4.99
314611326939,2019-07-08 16:26:10,4.99
729897754632,2019-07-08 15:43:09,4.99
703778684183,2019-07-08 01:59:16,4.99
069231867367,2019-07-08 10:31:48,4.99
692742061188,2019-07-08 15:44:36,4.99
285867135307,2019-07-08 08:24:05,4.99
412929848152,2019-07-08 10:08:54,4.99
145365512171,2019-07-08 01:03:39,4.99
509360079998,2019-07-08 17:39:42,4.99
899431928608,2019-07-08 02:13:57,4.99
288106967023,2019-07-08 01:39:56,4.99
368387429875,2019-07-08 21:26:12,4.99
130529990196,2019-07-08 08:06:34,4.99
332249196443,2019-07-08 20:31:17,49.99
115057549033,2019-07-08 07:44:53,4.99
160348205839,2019-07-08 13:55:12,4.99
856419621025,2019-07-08 23:22:05,4.99
220048876051,2019-07-08 09:26:29,4.99
526939960120,2019-07-08 10:47:25,4.99
405675040612,2019-07-08 05:42:53,4.99
431342253510,2019-07-08 05:10:51,4.99
505429111099,2019-07-08 06:19:27,4.99
858519483068,2019-07-08 08:36:10,4.99
560520341045,2019-07-08 20:08:34,4.99
609788221056,2019-07-08 01:47:27,4.99
795170059701,2019-07-08 10:16:42,4.99
255589832320,2019-07-08 15:12:40,4.99
120279512282,2019-07-08 08:55:49,4.99
408646104636,2019-07-08 14:29:46,4.99
859424417499,2019-07-08 03:25:35,4.99
345970694914,2019-07-08 04:22:36,4.99
714260339354,2019-07-08 03:28:57,4.99
048090036295,2019-07-08 23:20:25,4.99
242568782546,2019-07-08 02:07:57,5.99
009758633742,2019-07-08 04:09:19,4.99
135842436497,2019-07-08 04:18:51,4.99
477959999546,2019-07-08 23:16:39,4.99
867655560681,2019-07-08 14:37:20,4.99
601001319025,2019-07-08 00:13:08,4.99
388851901664,2019-07-08 15:55:22,4.99
862213457836,2019-07-08 00:38:02,4.99
638240754492,2019-07-08 10:16:06,4.99
700456965623,2019-07-08 15:26:11,4.99
855075889639,2019-07-08 10:15:57,4.99
991100073620,2019-07-08 02:59:08,4.99
236026255947,2019-07-08 01:26:00,4.99
883291840167,2019-07-08 03:19:43,4.99
523547526124,2019-07-08 09:00:12,4.99
978935491774,2019-07-08 01:26:39,4.99
102394685659,2019-07-08 16:47:55,4.99
934371871364,2019-07-08 21:09:54,4.99
776233992556,2019-07-08 06:05:54,4.99
260555307341,2019-07-08 23:29:01,4.99
241049553912,2019-07-08 04:26:13,4.99
964224732612,2019-07-08 05:35:09,4.99
422931282235,2019-07-08 01:35:13,4.99
591694397790,2019-07-08 15:45:22,4.99
327070913369,2019-07-08 06:50:27,4.99
651094876126,2019-07-08 03:31:06,4.99
165302797197,2019-07-08 06:55:08,4.99
617526960378,2019-07-08 02:08:20,4.99
438993393528,2019-07-08 21:17:52,4.99
189949058885,2019-07-08 22:44:58,4.99
028014670303,2019-07-08 19:43:16,4.99
880015076479,2019-07-08 13:55:32,5.99
970601210856,2019-07-08 22:06:48,4.99
520789414933,2019-07-08 17:53:57,4.99
568511887977,2019-07-08 09:10:19,4.99
689466547220,2019-07-08 01:13:17,4.99
604024180156,2019-07-08 17:17:25,4.99
983752488066,2019-07-08 18:46:04,4.99
977879962044,2019-07-08 23:48:34,4.99
573886593795,2019-07-08 10:04:30,5.99
673288854752,2019-07-08 21:46:45,4.99
725423800401,2019-07-08 07:06:51,4.99
051899339222,2019-07-08 08:30:17,4.99
161266795765,2019-07-08 09:28:58,4.99
528906421072,2019-07-08 12:20:25,4.99
393177195434,2019-07-08 10:46:05,4.99
521252895063,2019-07-08 05:53:43,4.99
712511892879,2019-07-08 18:22:35,4.99
140074659702,2019-07-08 05:26:38,4.99
717867240752,2019-07-08 14:02:27,4.99
839553537434,2019-07-08 04:09:17,4.99
955832648972,2019-07-08 00:57:36,4.99
829027632139,2019-07-08 15:56:22,4.99
015369855254,2019-07-08 09:07:09,4.99
619579789350,2019-07-08 08:43:48,4.99
135421870950,2019-07-08 13:42:33,4.99
606533258181,2019-07-08 22:42:54,4.99
657622796311,2019-07-08 10:13:50,4.99
720208306849,2019-07-08 20:34:17,4.99
912188621418,2019-07-08 09:56:44,4.99
552312387459,2019-07-08 22:55:51,4.99
831584089092,2019-07-08 09:07:30,4.99
598989610074,2019-07-08 15:16:58,4.99
196665215961,2019-07-08 15:34:34,4.99
609671129795,2019-07-08 21:33:49,4.99
772427611945,2019-07-08 15:15:55,4.99
069949909354,2019-07-08 08:35:30,4.99
623994163017,2019-07-08 14:54:26,4.99
194838421293,2019-07-08 23:57:44,4.99
901401263519,2019-07-08 06:14:35,4.99
556486052458,2019-07-08 10:45:28,4.99
145964780203,2019-07-08 12:39:07,4.99
581663942465,2019-07-08 20:51:14,4.99
693266335363,2019-07-08 18:31:28,4.99
463315678441,2019-07-08 06:58:33,4.99
482212536023,2019-07-08 15:07:55,4.99
046570136430,2019-07-08 12:46:13,4.99
246570232330,2019-07-08 07:21:10,4.99
942348121012,2019-07-08 03:15:56,4.99
737376344101,2019-07-08 16:10:19,4.99
166813253726,2019-07-08 11:56:45,4.99
268123139092,2019-07-08 10:40:26,4.99
988048622054,2019-07-08 21:00:08,4.99
070677691164,2019-07-08 14:16:17,4.99
268829139668,2019-07-08 15:58:31,4.99
778027854258,2019-07-09 02:52:50,4.99
033606575057,2019-07-09 08:21:22,4.99
692072441061,2019-07-09 03:27:49,4.99
318840121099,2019-07-09 03:27:26,4.99
711689281718,2019-07-09 00:22:37,4.99
191926413381,2019-07-09 01:26:34,4.99
494270215780,2019-07-09 03:00:43,4.99
183166321232,2019-07-09 19:48:14,4.99
097310322486,2019-07-09 10:39:57,49.99
195680165505,2019-07-09 02:09:21,4.99
369714434525,2019-07-09 07:36:03,4.99
400099924227,2019-07-09 14:53:28,4.99
332070719925,2019-07-09 16:30:24,4.99
061167592925,2019-07-09 20:06:30,4.99
685678141495,2019-07-09 19:21:08,4.99
769979829172,2019-07-09 16:41:11,4.99
994505199749,2019-07-09 09:33:22,4.99
021341478172,2019-07-09 08:25:06,4.99
661705350411,2019-07-09 15:23:27,4.99
115505537356,2019-07-09 08:36:44,4.99
975958252419,2019-07-09 03:33:26,4.99
262913888540,2019-07-09 01:24:28,4.99
771523943518,2019-07-09 00:16:49,4.99
679176482300,2019-07-09 21:47:10,4.99
318964015484,2019-07-09 07:50:15,4.99
216569144080,2019-07-09 06:27:44,4.99
895371571526,2019-07-09 17:13:37,4.99
095001175519,2019-07-09 01:32:24,4.99
415321460337,2019-07-09 06:04:30,4.99
182133973969,2019-07-09 18:24:11,4.99
556164185864,2019-07-09 16:42:46,4.99
828675212217,2019-07-09 00:40:56,4.99
286013818676,2019-07-09 06:15:22,4.99
407113930499,2019-07-09 05:23:22,9.99
918102819635,2019-07-09 19:23:27,4.99
396008185327,2019-07-09 23:09:08,4.99
313984711081,2019-07-09 17:59:49,4.99
480699763631,2019-07-09 08:56:40,4.99
570021374986,2019-07-09 09:16:52,4.99
796083483287,2019-07-09 08:38:05,4.99
714991327331,2019-07-09 10:02:51,4.99
266685634203,2019-07-09 21:37:27,4.99
207093286977,2019-07-09 10:48:38,4.99
341302943975,2019-07-09 14:10:56,4.99
549957324327,2019-07-09 02:13:23,4.99
329812499771,2019-07-09 20:37:54,4.99
721697784087,2019-07-09 11:24:26,4.99
307947492000,2019-07-09 08:13:19,4.99
254950286631,2019-07-09 10:06:13,4.99
119180192893,2019-07-09 20:58:13,4.99
616716176403,2019-07-09 12:35:03,4.99
316401584435,2019-07-09 16:43:08,4.99
003076401941,2019-07-09 16:23:11,4.99
988810631031,2019-07-09 12:13:25,4.99
290402558183,2019-07-09 02:38:20,4.99
819588442902,2019-07-09 03:16:28,4.99
733935467982,2019-07-09 20:31:04,4.99
063666177818,2019-07-09 07:15:41,4.99
223264160952,2019-07-09 21:38:25,4.99
774175468811,2019-07-09 19:41:41,4.99
031083387012,2019-07-09 13:34:03,4.99
613391761105,2019-07-09 21:57:58,4.99
114893101942,2019-07-09 18:30:54,4.99
671455685169,2019-07-09 07:41:41,4.99
486211999171,2019-07-09 11:29:44,4.99
394327362636,2019-07-09 10:10:25,4.99
648976452041,2019-07-09 20:49:13,4.99
384703828369,2019-07-09 12:58:39,4.99
933398591273,2019-07-09 11:34:02,4.99
055238049990,2019-07-09 19:57:46,4.99
917888548294,2019-07-09 05:01:23,4.99
528115058817,2019-07-09 18:33:59,4.99
885088394018,2019-07-09 10:52:20,4.99
493288485548,2019-07-09 10:58:54,4.99
518777617027,2019-07-09 08:50:54,4.99
711069848473,2019-07-09 20:48:39,4.99
718473234122,2019-07-09 01:06:48,4.99
439635436135,2019-07-09 07:40:12,4.99
669321831125,2019-07-09 23:31:58,49.99
567932324289,2019-07-09 09:28:20,4.99
611900159484,2019-07-09 11:51:05,4.99
074528904688,2019-07-09 23:15:52,4.99
697517439990,2019-07-09 20:17:15,4.99
869072774208,2019-07-09 15:44:31,4.99
657569879479,2019-07-09 04:20:10,4.99
873722201736,2019-07-09 17:15:18,4.99
598604232946,2019-07-09 17:44:06,4.99
499535748871,2019-07-09 06:35:41,4.99
939274353563,2019-07-09 09:14:44,4.99
874430967372,2019-07-09 12:50:32,4.99
502852647906,2019-07-09 03:11:55,4.99
919385583015,2019-07-09 09:09:07,4.99
700456965623,2019-07-09 07:44:10,4.99
898946450429,2019-07-09 12:16:19,4.99
537170238881,2019-07-09 08:46:16,9.99
602694963692,2019-07-09 08:40:03,4.99
612909788376,2019-07-09 21:13:01,4.99
920713153308,2019-07-09 02:42:53,4.99
564693447219,2019-07-09 14:14:08,4.99
449582564142,2019-07-09 22:34:27,4.99
435973553598,2019-07-09 02:13:55,4.99
438207038705,2019-07-09 14:06:12,4.99
133934899834,2019-07-09 09:17:27,4.99
692754845035,2019-07-09 16:00:29,4.99
403105006555,2019-07-09 05:02:08,4.99
393465471887,2019-07-09 19:25:57,4.99
532895436782,2019-07-09 11:05:14,4.99
617526960378,2019-07-09 10:05:31,4.99
438993393528,2019-07-09 15:54:01,4.99
968876030527,2019-07-09 17:23:55,4.99
322505015092,2019-07-09 02:33:14,4.99
685465951510,2019-07-09 09:58:57,4.99
235447269931,2019-07-09 15:20:24,4.99
083199375617,2019-07-09 07:44:10,5.99
985815824792,2019-07-09 06:40:15,4.99
520789414933,2019-07-09 04:49:23,4.99
894928277719,2019-07-09 02:19:22,4.99
337161651175,2019-07-09 00:38:11,4.99
379093307331,2019-07-09 21:31:03,4.99
688395865157,2019-07-09 03:06:48,4.99
441074534019,2019-07-09 09:01:23,4.99
573886593795,2019-07-09 22:52:44,9.99
715479917428,2019-07-09 12:05:25,4.99
173055193804,2019-07-09 00:18:21,4.99
139854739825,2019-07-09 16:24:21,4.99
219217122520,2019-07-09 07:34:52,4.99
970089866489,2019-07-09 13:53:45,4.99
712511892879,2019-07-09 05:07:47,4.99
200526307848,2019-07-09 18:11:10,4.99
717867240752,2019-07-09 21:09:48,4.99
338600690061,2019-07-09 20:08:40,4.99
122647241128,2019-07-09 23:13:46,4.99
839553537434,2019-07-09 03:01:44,4.99
135421870950,2019-07-09 17:15:20,4.99
950519066843,2019-07-09 12:39:02,4.99
831584089092,2019-07-09 10:19:06,4.99
598989610074,2019-07-09 21:46:34,4.99
463315678441,2019-07-09 05:11:33,4.99
166813253726,2019-07-09 22:54:13,4.99
268123139092,2019-07-09 00:00:51,4.99
876624689575,2019-07-09 00:09:51,4.99
423089004882,2019-07-09 12:58:19,4.99
732797218210,2019-07-09 17:05:21,4.99
960558887049,2019-07-09 14:09:08,4.99
752567239753,2019-07-09 23:40:22,4.99
893829464515,2019-07-09 05:36:34,4.99
263447539125,2019-07-09 20:13:54,4.99
032776065311,2019-07-09 22:15:44,4.99
088334484093,2019-07-09 19:00:41,4.99
856181874487,2019-07-09 04:08:07,4.99
266655143940,2019-07-09 05:59:31,4.99
200142276247,2019-07-09 16:02:06,4.99
463668471355,2019-07-09 22:52:47,4.99
369445666071,2019-07-09 23:38:48,4.99
928564280004,2019-07-09 14:10:22,4.99
236852398648,2019-07-09 23:40:47,4.99
514665428244,2019-07-09 05:50:48,4.99
544885369260,2019-07-09 11:32:04,4.99
573681387086,2019-07-09 15:58:34,4.99
722401624010,2019-07-09 05:40:56,4.99
419529673996,2019-07-09 13:56:10,4.99
471728561090,2019-07-09 15:41:53,4.99
036138109692,2019-07-09 18:21:14,4.99
529925981822,2019-07-09 11:30:11,4.99
587242827911,2019-07-09 18:10:13,4.99
115098226202,2019-07-09 23:22:07,4.99
172680080954,2019-07-10 09:00:41,4.99
778027854258,2019-07-10 04:24:18,4.99
353725123625,2019-07-10 21:29:49,4.99
632423601743,2019-07-10 04:25:42,4.99
877025567722,2019-07-10 19:48:37,4.99
404952972347,2019-07-10 03:23:43,4.99
161220173130,2019-07-10 13:50:19,4.99
274832843370,2019-07-10 10:44:44,4.99
231660870705,2019-07-10 10:59:16,4.99
827615031106,2019-07-10 23:14:42,4.99
557556117257,2019-07-10 00:45:50,4.99
846863824412,2019-07-10 03:16:38,4.99
363174698849,2019-07-10 23:53:52,4.99
483003915183,2019-07-10 16:31:21,4.99
314733901866,2019-07-10 17:13:00,4.99
061167592925,2019-07-10 12:13:54,4.99
303923658212,2019-07-10 11:03:53,4.99
358514182561,2019-07-10 17:04:38,4.99
508018086253,2019-07-10 11:15:40,4.99
555598523062,2019-07-10 11:31:56,4.99
094424631428,2019-07-10 10:13:41,4.99
718901106134,2019-07-10 15:06:31,4.99
592080241715,2019-07-10 08:48:43,4.99
244005897004,2019-07-10 12:08:22,9.99
236119688376,2019-07-10 06:35:04,4.99
247237456402,2019-07-10 03:26:07,4.99
481858911760,2019-07-10 15:55:22,4.99
821505069244,2019-07-10 15:00:26,4.99
953194898709,2019-07-10 14:42:56,4.99
618672723416,2019-07-10 09:33:21,4.99
677814402136,2019-07-10 08:07:53,4.99
965069106536,2019-07-10 13:13:26,4.99
419200477125,2019-07-10 02:06:22,4.99
758899714333,2019-07-10 08:48:56,4.99
098228126114,2019-07-10 00:57:35,4.99
185791079954,2019-07-10 04:35:24,4.99
721468649600,2019-07-10 15:44:49,4.99
766649930722,2019-07-10 18:39:47,4.99
927060522049,2019-07-10 06:25:05,9.99
920505625620,2019-07-10 02:28:13,4.99
875570303484,2019-07-10 22:30:32,4.99
750283290911,2019-07-10 08:57:08,4.99
329812499771,2019-07-10 11:18:15,4.99
428387032035,2019-07-10 17:39:15,4.99
252544614528,2019-07-10 10:44:51,4.99
503130159673,2019-07-10 03:58:09,4.99
563855943248,2019-07-10 18:07:37,4.99
470876351317,2019-07-10 03:40:00,4.99
412929848152,2019-07-10 18:55:50,4.99
733935467982,2019-07-10 16:44:03,4.99
590910801123,2019-07-10 17:56:33,4.99
318687864260,2019-07-10 20:08:38,4.99
168462219504,2019-07-10 18:26:25,4.99
509360079998,2019-07-10 00:24:32,4.99
019852018739,2019-07-10 07:28:39,4.99
252464879533,2019-07-10 21:20:08,4.99
626891212149,2019-07-10 03:32:13,4.99
836089049402,2019-07-10 10:22:15,4.99
349909095859,2019-07-10 05:51:42,4.99
186337137971,2019-07-10 03:13:11,4.99
055238049990,2019-07-10 22:25:50,4.99
518319008440,2019-07-10 08:31:32,4.99
113433794851,2019-07-10 07:11:52,4.99
278800644049,2019-07-10 17:01:29,4.99
096560384211,2019-07-10 07:08:31,4.99
449629483664,2019-07-10 20:14:47,4.99
196208399677,2019-07-10 21:17:23,4.99
309333663789,2019-07-10 15:07:05,4.99
976641562955,2019-07-10 08:34:23,4.99
718473234122,2019-07-10 04:31:16,4.99
183585369242,2019-07-10 09:53:59,4.99
344460781013,2019-07-10 20:49:33,4.99
052317316361,2019-07-10 01:48:23,4.99
126451226715,2019-07-10 02:11:15,4.99
434852403169,2019-07-10 06:25:16,4.99
083243221789,2019-07-10 08:45:13,4.99
982371792518,2019-07-10 23:23:59,4.99
255238625120,2019-07-10 14:45:27,4.99
869072774208,2019-07-10 18:22:56,4.99
012271700522,2019-07-10 07:01:13,4.99
833729819849,2019-07-10 22:42:03,4.99
452554719754,2019-07-10 19:00:50,4.99
573471957544,2019-07-10 07:32:43,4.99
756451676180,2019-07-10 15:54:55,4.99
135842436497,2019-07-10 22:48:34,5.99
388851901664,2019-07-10 10:50:51,4.99
502852647906,2019-07-10 08:34:32,49.99
157497412410,2019-07-10 09:14:39,4.99
746100946496,2019-07-10 21:19:46,4.99
364994101985,2019-07-10 16:19:49,4.99
991100073620,2019-07-10 03:28:53,4.99
863661260125,2019-07-10 15:52:14,4.99
920316042826,2019-07-10 23:03:14,4.99
618962417296,2019-07-10 02:04:06,4.99
523547526124,2019-07-10 00:50:18,4.99
102394685659,2019-07-10 18:03:01,4.99
920713153308,2019-07-10 03:21:12,4.99
613645358198,2019-07-10 23:44:14,4.99
267033190867,2019-07-10 01:58:21,4.99
438207038705,2019-07-10 17:55:47,4.99
284075703881,2019-07-10 22:24:42,4.99
651094876126,2019-07-10 09:41:30,4.99
617526960378,2019-07-10 14:03:58,4.99
433160376727,2019-07-10 18:26:52,4.99
968876030527,2019-07-10 04:37:44,4.99
971284236917,2019-07-10 14:24:07,19.99
220467379061,2019-07-10 16:55:47,4.99
685465951510,2019-07-10 02:41:45,4.99
705441785280,2019-07-10 16:49:16,4.99
185256962323,2019-07-10 22:28:46,4.99
568511887977,2019-07-10 18:47:15,4.99
385135219261,2019-07-10 01:18:33,4.99
159720177938,2019-07-10 12:37:03,4.99
593603008130,2019-07-10 08:32:00,4.99
173055193804,2019-07-10 17:23:13,4.99
725423800401,2019-07-10 07:03:21,4.99
712511892879,2019-07-10 08:18:09,4.99
717867240752,2019-07-10 08:45:19,4.99
839553537434,2019-07-10 18:49:06,4.99
192173814184,2019-07-10 05:48:39,4.99
265478701989,2019-07-10 22:44:02,4.99
085418907217,2019-07-10 07:56:48,4.99
135421870950,2019-07-10 15:02:59,4.99
552312387459,2019-07-10 20:26:37,4.99
